"ID","os","ProtocolId","within.day","ScriptName","day.of.week","RunTimestamp","SubmissionTimestamp","HOW","nPEOPLE","WHOM","d1.da.fare","d2.veloce","d3.multitask","d4.intensa","c1.cambiare","c2.come","c3.tempo","OCS","t1.rilassato.teso","e1.stanco.sveglio","v2.soddisfatto.insoddisfatto","t2.agitato.calmo","e2.pieno.privodenergia","v3.positivo.negativo","t3.nervoso.tranquillo","e3.affaticato.fresco","WHAT","v1.male.bene","PSi","event1.negativi","event2.intensity.n","event3.positivi","event4.intensity.p","Drugs"
"APPS58","Android","ProtocolWorkM",2,"Survey Lavoro",3,2019-03-13 16:33:51.534,2019-03-13 16:39:06.038,"Alcomputer","4","Colleghi","7","4","7","7","7","7","7","Interruzioni","1","7","1","7","1","7","7","7","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","7",NA,NA,NA,NA,NA,NA
"APPS58","Android","ProtocolWorkM",3,"Survey Lavoro",3,2019-03-13 17:50:17.516,2019-03-13 18:11:26.632,"Alcomputer","4","Colleghi","7","4","4","4","2","4","5","Interruzioni","1","7","1","7","1","7","7","7","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","7",NA,NA,NA,NA,NA,NA
"APPS58","Android","ProtocolWorkM",1,"Survey Mattina",5,2019-03-15 09:14:47.567,2019-03-15 09:24:15.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","7","7","7","1","4","7","7",NA,"7","Nessunodiquestisintomi","1","1","1","1","No"
"APPS58","Android","ProtocolWorkM",2,"Survey Lavoro",5,2019-03-15 15:05:11.639,2019-03-15 15:06:52.241,"Alcomputer","4","Colleghi","4","4","3","5","2","2","7","Nessunadiquestecondizoni","1","7","1","7","1","7","7","5","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","7",NA,NA,NA,NA,NA,NA
"APPS58","Android","ProtocolWorkM",3,"Survey Lavoro",5,2019-03-15 16:25:24.517,2019-03-15 16:30:58.007,"Alcomputer","4","Colleghi","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","4","4","4","4","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","7",NA,NA,NA,NA,NA,NA
"APPS58","Android","ProtocolWorkM",1,"Survey Mattina",1,2019-03-18 09:15:02.610,2019-03-18 09:28:28.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","4","4","4","4",NA,"4","Nessunodiquestisintomi","4","4","4","4","No"
"APPS58","Android","ProtocolWorkM",2,"Survey Lavoro",1,2019-03-18 10:21:28.580,2019-03-18 10:45:36.763,"Alcomputer","4","Colleghi","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","4","4","5","4","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"APPS58","Android","ProtocolWorkM",3,"Survey Lavoro",1,2019-03-18 13:35:32.158,2019-03-18 13:56:22.602,"Alcomputer","4","Colleghi","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","3","4","4","4","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",1,"Survey Mattina",1,2018-12-03 09:23:06.490,2018-12-03 09:27:01.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","2","3","5","6","5","4","3",NA,"3","Mancanzadiappetito","1","1","1","1","No"
"APRT54","iOS","ProtocolWorkF",2,"Survey Lavoro",1,2018-12-03 12:09:04.479,2018-12-03 12:12:28.627,"Alcomputer","0","Nessuno","6","6","5","6","1","7","7","Interruzioni","5","3",NA,NA,"5","3","3","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",3,"Survey Lavoro",1,2018-12-03 13:38:57.028,2018-12-03 13:42:39.339,"Alcomputer","0","Nessuno","6","6","5","6","1","7","6","Nessunadiquestecondizoni","5","3","4","3","5","3","4","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",4,"Survey Lavoro",1,2018-12-03 15:04:39.367,2018-12-03 15:06:30.513,"Alcomputer","0","Nessuno","6","6","5","6","1","6","6","Regoleeprocedureorganizzative","6","4","5","3","5","4","4","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",5,"Survey Lavoro",1,2018-12-03 16:35:46.080,2018-12-03 16:36:57.761,"Alcomputer","0","Nessuno","7","6","5","6","1","7","6","Regoleeprocedureorganizzative","6","3","4","3","5","4","4","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",1,"Survey Lavoro",3,2018-12-05 12:05:13.594,2018-12-05 12:06:24.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",2,"Survey Lavoro",3,2018-12-05 16:32:51.689,2018-12-05 16:34:29.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",1,"Survey Lavoro",5,2018-12-07 10:33:20.731,2018-12-07 10:34:43.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",2,"Survey Lavoro",5,2018-12-07 11:50:59.466,2018-12-07 11:52:23.761,"Alcomputer","0","Nessuno","6","6","5","6","1","6","6","Interruzioni","5","4","5","5","4","5","5","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",3,"Survey Lavoro",5,2018-12-07 13:24:36.470,2018-12-07 13:25:34.282,"Alcomputer","0","Nessuno","7","7","5","7","1","6","6","Nessunadiquestecondizoni","6","3","5","2","5","4","3","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",4,"Survey Lavoro",5,2018-12-07 16:24:13.830,2018-12-07 16:25:12.648,"Alcomputer","0","Nessuno","7","6","5","6","1","6","6","Nessunadiquestecondizoni","6","3","4","4","6","4","4","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",3,"Survey Lavoro",3,2018-12-12 10:38:43.348,2018-12-12 10:41:05.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",4,"Survey Lavoro",3,2018-12-12 11:55:07.762,2018-12-12 11:56:50.960,"Alcomputer","0","Nessuno","6","5","4","5","2","6","6","Interruzioni","4","3","5","5","6","4","5","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",5,"Survey Lavoro",3,2018-12-12 13:31:59.766,2018-12-12 13:37:13.827,"Alcomputer","0","Nessuno","6","6","4","6","2","6","6","Nessunadiquestecondizoni","5","3","4","5","5","4","5","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",6,"Survey Lavoro",3,2018-12-12 14:51:32.903,2018-12-12 14:52:30.908,"Alcomputer","0","Nessuno","6","6","3","6","1","6","6","Nessunadiquestecondizoni","5","4","4","4","5","4","4","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",7,"Survey Lavoro",3,2018-12-12 16:31:00.420,2018-12-12 16:34:31.739,"Alcomputer","2","Nessuno","6","6","2","6","1","6","6","Interruzioni","4","3","5","5","5","5","5","4","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"APRT54","iOS","ProtocolWorkF",8,"Survey Lavoro",3,2018-12-12 18:01:12.380,2018-12-12 18:05:34.317,"Alcomputer","0","Nessuno","6","6","4","6","1","6","6","Nessunadiquestecondizoni","5","3","4","5","5","4","5","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",1,"Survey Lavoro",5,2019-01-18 13:34:59.582,2019-01-18 13:38:34.249,"Alcomputer","0","Nessuno","6","5","2","6","3","6","5","Formazioneinsufficiente","5","2","4","4","5","3","3","3","ALTRO,PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",2,"Survey Lavoro",5,2019-01-18 15:00:49.183,2019-01-18 15:02:51.781,"Alcomputer","0","Nessuno","5","5","2","6","2","5","5","Formazioneinsufficiente","5","2","5","4","5","3","3","2","ALTRO","3",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",3,"Survey Lavoro",5,2019-01-18 16:25:49.199,2019-01-18 16:27:30.204,"Alcomputer","0","Nessuno","5","5","4","5","3","5","5","Formazioneinsufficiente","5","2","5","4","5","3","3","3","ALTRO","3",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",4,"Survey Lavoro",5,2019-01-18 17:55:48.473,2019-01-18 17:57:50.016,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","4","4","4","4","4","4","4","ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",1,"Survey Lavoro",1,2019-01-21 12:05:48.675,2019-01-21 12:07:41.368,"Alcomputer","0","Nessuno","5","5","5","6","3","4","5","Formazioneinsufficiente","4","5","3","4","4","4","4","5","ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",2,"Survey Lavoro",1,2019-01-21 15:05:48.408,2019-01-21 15:11:07.665,"Alcomputer","0","Nessuno","5","5","4","5","3","3","4","Inadeguatoaiutodapartedialtrepersone,Formazioneinsufficiente","5","3","5","4","5","3","3","4","ALTRO","3",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",3,"Survey Lavoro",1,2019-01-21 16:35:48.482,2019-01-21 16:44:19.025,"Alcomputer","0","Nessuno","5","5","4","5","5","3","5","Inadeguatoaiutodapartedialtrepersone,Formazioneinsufficiente","4","3","3","5","5","4","4","3","ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",4,"Survey Lavoro",1,2019-01-21 17:55:48.490,2019-01-21 18:11:23.130,"Alcomputer","0","Nessuno","5","5","4","6","3","4","4","Inadeguatoaiutodapartedialtrepersone,Formazioneinsufficiente","5","3","4","4","5","3","3","3","ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",1,"Survey Mattina",3,2019-01-30 09:14:03.848,2019-01-30 09:56:52.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","4","4","4","4","4","4",NA,"4","Affaticamentodegliocchi","2","1","2","1","No"
"ASGS1955","Android","ProtocolWorkM",2,"Survey Lavoro",3,2019-01-30 10:29:03.707,2019-01-30 10:43:09.349,"Alcomputer","0","Nessuno","4","3","3","4","3","3","5","Nessunadiquestecondizoni","4","4","3","5","4","5","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",3,"Survey Lavoro",3,2019-01-30 11:54:04.128,2019-01-30 12:03:15.302,"Alcomputer","0","Nessuno","4","3","3","3","3","4","5","Nessunadiquestecondizoni","4","4","4","4","4","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",4,"Survey Lavoro",3,2019-01-30 13:24:03.679,2019-01-30 13:25:20.077,"Alcomputer","0","Nessuno","3","4","3","3","4","4","5","Nessunadiquestecondizoni","4","3","3","4","4","4","4","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",5,"Survey Lavoro",3,2019-01-30 14:54:03.667,2019-01-30 15:04:00.865,"Alcomputer","0","Nessuno","5","4","3","5","5","5","5","Nessunadiquestecondizoni","4","3","3","4","5","4","5","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","4",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",6,"Survey Lavoro",3,2019-01-30 16:24:03.620,2019-01-30 16:28:05.718,"Alcomputer","0","Nessuno","4","4","3","3","5","5","5","Interruzioni","5","3","4","4","5","4","4","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","3",NA,NA,NA,NA,NA,NA
"ASGS1955","Android","ProtocolWorkM",7,"Survey Lavoro",3,2019-01-30 18:09:03.771,2019-01-30 18:14:53.633,"Alcomputer","0","Nessuno","5","5","5","5","5","5","5","Nessunadiquestecondizoni","4","3","3","4","5","4","4","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","4",NA,NA,NA,NA,NA,NA
"Asst42","Android","ProtocolWorkM",1,"Survey Lavoro",1,2019-01-21 16:41:05.385,2019-01-21 16:46:47.485,"Altro","4","Altro","5","4","3","4","3","6","6",NA,"4","4","2","5","4","6","6","3","DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","4",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",1,"Survey Lavoro",1,2019-03-25 10:27:32.845,2019-03-25 12:29:21.574,"Alcomputer","0","Nessuno","3","3","3","3","7","7","7","Nessunadiquestecondizoni","2","4","4","6","4","5","5","6","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",2,"Survey Lavoro",1,2019-03-25 17:59:34.087,2019-03-25 18:12:52.972,"Facciaafaccia/oralmente","1","Colleghi","6","5","4","6","4","4","5","Nessunadiquestecondizoni","5","2","3","3","6","2","2","2","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","2",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",1,"Survey Lavoro",3,2019-03-27 10:21:49.623,2019-03-27 10:25:33.623,"Facciaafaccia/oralmente","2","Colleghi,Superiori","4","4","4","4","3","5","5","Nessunadiquestecondizoni","3","5","4","5","4","6","6","6","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","5",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",2,"Survey Lavoro",3,2019-03-27 15:06:41.237,2019-03-27 15:27:25.480,"Facciaafaccia/oralmente,Videoconferenzaes.Skype,Alcomputer","2","Colleghi,Clienti/utentidelservizio","3","3","5","3","4","5","5","Nessunadiquestecondizoni","3","4","3","5","3","5","5","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","6",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",3,"Survey Lavoro",3,2019-03-27 16:33:59.377,2019-03-27 16:45:36.995,"Alcomputer","0","Nessuno","4","4","4","3","5","5","5","Nessunadiquestecondizoni","3","4","3","5","5","5","3","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",1,"Survey Lavoro",5,2019-03-29 16:35:13.455,2019-03-29 16:36:45.463,"Alcomputer","0","Nessuno","3","3","4","3","7","7","7","Nessunadiquestecondizoni","4","4","3","5","4","4","3","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"ATEC1963","Android","ProtocolWorkF",2,"Survey Lavoro",5,2019-03-29 18:00:24.407,2019-03-29 18:01:09.304,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","5","4","4","4","4","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",1,"Survey Mattina",1,2018-11-12 09:15:00.631,2018-11-12 09:17:07.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","4","5","5","3","5","5",NA,"5","Affaticamentodegliocchi","1","1","1","1","No"
"ATLG1958","Android","ProtocolWorkM",2,"Survey Lavoro",1,2018-11-12 10:30:04.027,2018-11-12 10:32:24.631,"Alcomputer","0","Nessuno",NA,NA,NA,"2","5","7","7","Nessunadiquestecondizoni","5","4","4","3","4","4","3","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",3,"Survey Lavoro",1,2018-11-12 13:39:31.062,2018-11-12 13:41:05.691,"Alcomputer","0","Nessuno","3","3","1","3","7","7","7","Nessunadiquestecondizoni","3","5","3","4","3","5","5","5","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",4,"Survey Lavoro",1,2018-11-12 14:50:48.037,2018-11-12 14:59:27.424,"Alcomputer","2","Nessuno","4","2","1","4","5","7","6","Formazioneinsufficiente,Inadeguateapparecchiature,strumentioforniture,Inadeguatoaiutodapartedialtrepersone","4","5","3","4","3","5","4","5","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",5,"Survey Lavoro",1,2018-11-12 16:31:55.713,2018-11-12 16:33:27.938,"Alcomputer","2","Nessuno","5","2","4","6","6","5","4","Inadeguatoaiutodapartedialtrepersone,Formazioneinsufficiente,Inadeguateapparecchiature,strumentioforniture","6","4","5","3","5","3","2","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","2",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",6,"Survey Lavoro",1,2018-11-12 18:08:34.211,2018-11-12 18:10:05.862,"Alcomputer","2","Nessuno","6","5","2","5","4","6","6","Inadeguatoaiutodapartedialtrepersone,Inadeguateapparecchiature,strumentioforniture,Formazioneinsufficiente","5","2","6","2","6","2","2","1","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","2",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",1,"Survey Mattina",3,2018-11-14 09:15:00.984,2018-11-14 09:29:01.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","4","4","3","4","4","4",NA,"5","Nessunodiquestisintomi","1","1","1","1","No"
"ATLG1958","Android","ProtocolWorkM",2,"Survey Lavoro",3,2018-11-14 13:34:01.016,2018-11-14 13:35:29.831,"Alcomputer","3","Nessuno","5","5","3","5","3","6","4","Inadeguatoaiutodapartedialtrepersone,Inadeguateapparecchiature,strumentioforniture,Formazioneinsufficiente,Interruzioni","4","4","6","3","5","4","3","3","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",3,"Survey Lavoro",3,2018-11-14 16:33:51.318,2018-11-14 16:35:10.182,"Alcomputer","3","Nessuno","5","5","3","5","4","6","5","Interruzioni","4","4","3","4","3","5","4","3","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",1,"Survey Mattina",5,2018-11-16 09:15:00.721,2018-11-16 09:35:56.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5","5","4","2","2","5","5",NA,"5","Affaticamentodegliocchi","1","1","1","1","No"
"ATLG1958","Android","ProtocolWorkM",2,"Survey Lavoro",5,2018-11-16 14:54:59.230,2018-11-16 14:57:52.907,"Alcomputer","2","Colleghi,Fornitorioaltricollaboratoriesterni","4","6","5","6","2","5","5","Regoleeprocedureorganizzative","4","4","3","4","3","5","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"ATLG1958","Android","ProtocolWorkM",3,"Survey Lavoro",5,2018-11-16 18:08:02.608,2018-11-16 18:19:54.954,"Videoconferenzaes.Skype","1","Fornitorioaltricollaboratoriesterni","5","4","5","5","3","4","4","Interruzioni","5","3","3","3","5","6","4","2","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"Auca49","Android","ProtocolWorkM",1,"Survey Mattina",3,2019-01-16 09:17:06.491,2019-01-16 09:43:33.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","5","2","2","6","6",NA,"6","Nessunodiquestisintomi","1","1","4","4","No"
"Auca49","Android","ProtocolWorkM",2,"Survey Lavoro",3,2019-01-16 10:37:06.008,2019-01-16 10:46:12.334,"Facciaafaccia/oralmente","2","Colleghi","5","4","4","4","4","5","5","Nessunadiquestecondizoni","6","5","5","2","2","5","5","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"Auca49","Android","ProtocolWorkM",3,"Survey Lavoro",3,2019-01-16 11:52:06.166,2019-01-16 11:57:43.863,"Alcomputer,Facciaafaccia/oralmente","4","Colleghi,Sottoposti","5","4","3","5","3","3","3","Nessunadiquestecondizoni","5","5","2","6","3","5","5","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"Auca49","Android","ProtocolWorkM",4,"Survey Lavoro",3,2019-01-16 13:37:07.195,2019-01-16 13:41:09.050,"Alcomputer,Facciaafaccia/oralmente","2","Colleghi","2","2","2","2","5","5","5","Nessunadiquestecondizoni","5","5","2","6","2","6","6","6","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie,PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","5",NA,NA,NA,NA,NA,NA
"Auca49","Android","ProtocolWorkM",5,"Survey Lavoro",3,2019-01-16 15:12:07.961,2019-01-16 15:18:02.713,"Facciaafaccia/oralmente,Alcomputer,Altelefono","3","Colleghi","6","2","2","6","4","4","4","Nessunadiquestecondizoni","4","3","2","5","5","4","5","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,ALTRO","4",NA,NA,NA,NA,NA,NA
"Auca49","Android","ProtocolWorkM",6,"Survey Lavoro",3,2019-01-16 18:02:08.223,2019-01-16 18:03:53.496,"Alcomputer,Condocumenticartacei","2","Colleghi","2","2","3","2","6","6","6","Nessunadiquestecondizoni","4","2","2","5","4","6","5","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
